Name,Data Url,Reynold's Number,Alpha,CL,CD
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,1,0.1775,0.02145
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,1.25,0.2308,0.02173
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,1.5,0.2834,0.02176
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,1.75,0.3303,0.02165
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,2,0.3715,0.0216
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,2.25,0.4223,0.02138
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,2.5,0.4576,0.02114
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,2.75,0.4954,0.02077
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,3,0.5402,0.01994
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,3.25,0.598,0.01813
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,3.5,0.6405,0.0167
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,3.75,0.6803,0.01567
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,4,0.7144,0.01499
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,4.25,0.7472,0.01469
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,4.5,0.7606,0.01584
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,4.75,0.7729,0.01712
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,5,0.7902,0.01817
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,5.25,0.8092,0.01924
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,5.5,0.8298,0.02039
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,5.75,0.8527,0.02145
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,6,0.8775,0.02253
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,6.25,0.904,0.0237
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,6.5,0.9287,0.02455
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,6.75,0.9561,0.02578
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,7,0.9801,0.02665
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,7.25,1.0071,0.02794
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,7.5,1.0286,0.02876
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,7.75,1.0533,0.02982
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,8,1.0734,0.03082
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,8.25,1.097,0.03184
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,8.5,1.1157,0.0331
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,8.75,1.1392,0.0343
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,9,1.1544,0.03573
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,9.25,1.1773,0.03728
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,9.5,1.1884,0.03898
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,9.75,1.2119,0.04081
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,10,1.2149,0.0431
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,10.25,1.2326,0.0447
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-100000,100000,10.5,1.2421,0.04759
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,0,0.2264,0.01681
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,0.25,0.272,0.01566
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,0.5,0.3335,0.01347
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,0.75,0.365,0.01321
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,1,0.414,0.01268
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,1.25,0.4437,0.01235
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,1.5,0.4871,0.01173
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,1.75,0.5157,0.01124
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,2,0.5462,0.01077
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,2.25,0.579,0.01035
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,2.5,0.612,0.01003
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,2.75,0.6401,0.00989
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,3,0.6671,0.00985
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,3.25,0.6914,0.00995
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,3.5,0.7107,0.01031
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,3.75,0.7194,0.01119
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,4,0.7262,0.01232
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,4.25,0.7411,0.01312
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,4.5,0.7598,0.01373
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,4.75,0.7792,0.01432
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,5,0.7998,0.01485
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,5.25,0.8196,0.01546
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,5.5,0.8388,0.01617
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,5.75,0.8596,0.01677
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,6,0.882,0.01725
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,6.25,0.9036,0.01788
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,6.5,0.926,0.01839
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,6.75,0.948,0.01907
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,7,0.9706,0.01952
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,7.25,0.9925,0.02027
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,7.5,1.0152,0.02075
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,7.75,1.0371,0.02138
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,8,1.0598,0.02216
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,8.25,1.0813,0.02273
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,8.5,1.1039,0.0237
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,8.75,1.1239,0.02424
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,9,1.1463,0.02533
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,9.25,1.1643,0.02589
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,9.5,1.1853,0.027
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,9.75,1.2018,0.02765
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,10,1.2211,0.02875
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,10.25,1.2367,0.02955
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,10.5,1.256,0.03075
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,10.75,1.2684,0.03167
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,11,1.284,0.03248
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,11.25,1.296,0.03377
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,11.5,1.3066,0.03481
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,11.75,1.3208,0.03577
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,12,1.3315,0.03745
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,12.25,1.3382,0.03917
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,12.5,1.3455,0.04069
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,12.75,1.3542,0.04202
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-200000,200000,13,1.3685,0.04356
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,0,0.3387,0.00875
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,0.25,0.3588,0.0072
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,0.5,0.3763,0.00621
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,0.75,0.4,0.00602
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,1,0.438,0.00605
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,1.25,0.4815,0.00615
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,1.5,0.5338,0.00628
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,1.75,0.5695,0.00643
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,2,0.5901,0.00663
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,2.25,0.6086,0.00694
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,2.5,0.6234,0.00744
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,2.75,0.6346,0.00821
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,3,0.6474,0.009
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,3.25,0.6655,0.0095
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,3.5,0.6862,0.00985
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,3.75,0.7081,0.01015
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,4,0.7308,0.01042
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,4.25,0.7538,0.01069
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,4.5,0.777,0.01097
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,4.75,0.8001,0.01128
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,5,0.8226,0.01165
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,5.25,0.8447,0.01208
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,5.5,0.8676,0.01244
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,5.75,0.8905,0.01281
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,6,0.9135,0.01316
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,6.25,0.9359,0.01357
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,6.5,0.9594,0.01388
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,6.75,0.9821,0.01426
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,7,1.0033,0.01476
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,7.25,1.0271,0.01503
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,7.5,1.05,0.01537
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,7.75,1.0707,0.0159
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,8,1.0934,0.01624
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,8.25,1.1164,0.01654
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,8.5,1.1379,0.01696
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,8.75,1.159,0.01741
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,9,1.182,0.01766
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,9.25,1.2016,0.01816
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,9.5,1.2246,0.01833
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,9.75,1.2448,0.01871
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,10,1.2656,0.01905
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,10.25,1.2857,0.01947
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,10.5,1.304,0.02001
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,10.75,1.3207,0.02067
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,11,1.3374,0.02131
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,11.25,1.3513,0.02216
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,11.5,1.3667,0.02288
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,11.75,1.3796,0.02377
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,12,1.3901,0.02482
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,12.25,1.4029,0.02572
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,12.5,1.4144,0.0267
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,12.75,1.4241,0.0278
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,13,1.4297,0.02923
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,13.25,1.4357,0.03066
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,13.5,1.4445,0.03192
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,13.75,1.4517,0.03331
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,14,1.4577,0.03483
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,14.25,1.4626,0.03649
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,14.5,1.4662,0.03829
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,14.75,1.4685,0.04028
"Airfoil,c141f-il",http://airfoiltools.com/polar/csv?polar=xf-c141f-il-500000,500000,15,1.4688,0.04254
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,0,-0.0979,0.02291
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,0.25,-0.0855,0.02297
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,0.5,-0.0705,0.02312
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,0.75,-0.0539,0.02334
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,1,-0.0363,0.02363
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,1.25,-0.018,0.02398
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,1.5,0.0007,0.02438
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,1.75,0.0196,0.02484
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,2,0.0385,0.02534
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,2.25,0.0574,0.0259
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,2.5,0.0762,0.02652
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,2.75,0.0949,0.02719
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,3,0.1132,0.02792
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,3.25,0.1313,0.02871
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,3.5,0.149,0.02958
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,3.75,0.1663,0.03052
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,4,0.1975,0.0319
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,4.25,0.2693,0.03391
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,4.5,0.3379,0.03511
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,4.75,0.4222,0.0349
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,5,0.4982,0.03367
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,5.25,0.5597,0.03176
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,5.5,0.6454,0.02587
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,5.75,0.7008,0.02304
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,6,0.7109,0.02565
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,6.25,0.7504,0.0281
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,6.5,0.7901,0.03012
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,6.75,0.8254,0.0321
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,7,0.8594,0.03437
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,7.25,0.8833,0.03628
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,7.5,0.9088,0.03884
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,7.75,0.927,0.04121
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,8,0.9516,0.04398
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,8.25,0.9619,0.04677
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,8.5,0.9691,0.04974
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,8.75,0.975,0.05285
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-50000,50000,9,0.9777,0.05643
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,0,-0.1152,0.01882
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,0.25,-0.1016,0.0189
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,0.5,-0.0842,0.01912
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,0.75,-0.0652,0.01943
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,1,-0.0185,0.02015
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,1.25,0.0273,0.02087
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,1.5,0.0712,0.02148
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,1.75,0.1109,0.02195
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,2,0.1494,0.02239
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,2.25,0.1889,0.02281
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,2.5,0.2347,0.02314
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,2.75,0.2847,0.02319
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,3,0.3333,0.02292
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,3.25,0.3845,0.02231
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,3.5,0.4358,0.02151
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,3.75,0.484,0.02065
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,4,0.538,0.01926
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,4.25,0.5883,0.01758
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,4.5,0.6275,0.01627
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,4.75,0.6663,0.01538
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-100000,100000,5,0.7114,0.01519
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,0,0.001,0.01564
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,0.25,0.0524,0.01583
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,0.5,0.1084,0.01599
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,0.75,0.157,0.01609
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,1,0.2073,0.01608
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,1.25,0.2657,0.01578
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,1.5,0.3194,0.01526
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,1.75,0.3802,0.01459
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,2,0.433,0.01389
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,2.25,0.4895,0.01288
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,2.5,0.534,0.01223
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,2.75,0.5784,0.01166
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,3,0.6009,0.01127
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,3.25,0.6275,0.01087
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,3.5,0.6543,0.01058
"Airfoil,c5b-il",http://airfoiltools.com/polar/csv?polar=xf-c5b-il-200000,200000,3.75,0.6803,0.01048
